Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Hunhoff Paul,USA,0.0,0.0,0.0,0.0,2.0
Huni Rocky,USA,0.0,0.0,0.0,0.0,1.0
Hunsaker Victor,USA,0.0,0.0,1.0,0.0,0.0
Hunsinger Miles,USA,0.0,1.0,0.0,4.0,0.0
Hunsperger Adam,USA,0.0,0.0,0.0,0.0,1.0
Hunsucker Harry,USA,0.0,3.0,5.0,4.0,0.0
Hunt Billy,USA,0.0,0.0,1.0,0.0,0.0
Hunt Brandon,USA,0.0,1.0,3.0,0.0,0.0
Hunt Carl,USA,0.0,0.0,0.0,0.0,1.0
Hunt Jeremy,USA,0.0,0.0,1.0,0.0,0.0
Hunt Ken,USA,0.0,0.0,1.0,0.0,0.0
Hunt Lorenzo,USA,0.0,0.0,0.0,0.0,2.0
Hunt Mark,NZL,0.0,0.0,0.0,0.0,7.0
Hunt Matt,NZL,0.0,0.0,1.0,0.0,0.0
Hunt Roman,NZL,0.0,0.0,0.0,0.0,1.0
Hunt Scott,NZL,0.0,0.0,1.0,0.0,0.0
Hunt William,NZL,0.0,0.0,0.0,0.0,1.0
Hunter Adam,CAN,0.0,6.0,1.0,1.0,1.0
Hunter Alex,CAN,0.0,0.0,0.0,1.0,0.0
Hunter Baraq,CAN,0.0,0.0,1.0,0.0,2.0
Hunter CJay,USA,0.0,0.0,0.0,0.0,2.0
Hunter Edgar,USA,0.0,0.0,0.0,0.0,0.0
Hunter Erin,USA,0.0,0.0,0.0,0.0,0.0
Hunter Harvell,USA,0.0,0.0,1.0,0.0,0.0
Hunter Joshua,USA,0.0,0.0,1.0,0.0,0.0
Hunter Jumoke,USA,0.0,0.0,1.0,0.0,1.0
Hunter Mason,USA,0.0,0.0,1.0,0.0,0.0
Hunter Randi,USA,0.0,0.0,1.0,0.0,0.0
Hunter Ryan,USA,0.0,0.0,1.0,0.0,0.0
Huntley Jason,USA,0.0,0.0,1.0,0.0,0.0
Huntley Neil,USA,0.0,0.0,1.0,0.0,0.0
Huo Changsheng,CHN,0.0,0.0,1.0,0.0,0.0
Hurley Grady,CHN,0.0,0.0,1.0,0.0,1.0
Hurley Joe,CHN,0.0,0.0,0.0,0.0,3.0
Huron Bobby,CHN,0.0,0.0,1.0,0.0,0.0
Hurrell James,ENG,0.0,0.0,2.0,0.0,1.0
Hurtel Gaetan,ENG,0.0,0.0,0.0,0.0,1.0
Husbands Erick,ENG,0.0,0.0,1.0,0.0,0.0
Huseynov Ahmed,ENG,0.0,0.0,0.0,0.0,1.0
Husicic Alan,ENG,0.0,0.0,0.0,0.0,1.0
Huskic Ago,ENG,0.0,4.0,1.0,2.0,0.0
Hussain Shah,ENG,0.0,0.0,0.0,0.0,2.0
Hussain Shahid,ENG,0.0,0.0,0.0,0.0,3.0
Hussaini Mustafa,ENG,1.0,0.0,1.0,1.0,0.0
Hussein Abdul,ENG,0.0,0.0,0.0,0.0,0.0
Hussein Amer,ENG,0.0,0.0,1.0,0.0,0.0
Hussein Omar,ENG,0.0,2.0,0.0,2.0,2.0
Hussey Greg,ENG,0.0,0.0,0.0,0.0,0.0
Hussey Travis,ENG,0.0,0.0,0.0,0.0,1.0
Huston Charley,ENG,0.0,0.0,0.0,0.0,1.0
Huston Robby,ENG,0.0,0.0,0.0,0.0,1.0
Hutcherson Frank,ENG,0.0,0.0,0.0,0.0,0.0
Hutcherson Solomon,USA,0.0,1.0,4.0,0.0,0.0
Hutchinson Anderson,USA,0.0,0.0,0.0,0.0,0.0
Hutchinson Kyle,USA,0.0,0.0,1.0,0.0,0.0
Hutchinson Shane,USA,0.0,0.0,1.0,0.0,2.0
Hutchison Charlie,USA,0.0,0.0,1.0,0.0,0.0
Hutchison DiMarco,USA,0.0,0.0,0.0,0.0,2.0
Hutchison Shane,USA,0.0,0.0,1.0,0.0,0.0
Hutsal Inna,USA,0.0,0.0,0.0,0.0,1.0
Hutson Steve,USA,0.0,0.0,0.0,0.0,1.0
Hutton Patrick,USA,0.0,0.0,0.0,0.0,4.0
Huusansaari Marko,THA,0.0,0.0,0.0,0.0,1.0
Huveneers Bastien,THA,0.0,0.0,0.0,0.0,2.0
Hwan Cho Sung,THA,0.0,0.0,1.0,0.0,0.0
Hwan Lee Myung,THA,0.0,0.0,1.0,0.0,0.0
Hwang Ji Ho,THA,0.0,0.0,0.0,0.0,1.0
Hwang Joo Dong,THA,0.0,0.0,1.0,0.0,0.0
Hwang Young Jin,SKO,0.0,0.0,0.0,0.0,0.0
Hyatt Dan Enson,AUS,0.0,0.0,0.0,0.0,2.0
Hyatt Kana,USA,0.0,0.0,2.0,0.0,3.0
Hyland Nolan,USA,0.0,0.0,1.0,0.0,0.0
Hylton Ras,USA,0.0,0.0,1.0,0.0,0.0
Hysenaj Rikardo,USA,0.0,0.0,1.0,0.0,0.0
Hytten Thomas,USA,0.0,0.0,1.0,0.0,0.0
Hyun Joo Kwi,SKO,0.0,0.0,0.0,1.0,0.0
Hyun Ko Seok,SKO,0.0,0.0,1.0,0.0,0.0
Hyun Lee Tae,SKO,0.0,0.0,1.0,0.0,0.0
Hyyppa Sami,SKO,0.0,0.0,0.0,0.0,1.0
