Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Youssef Zalal,United States,3,3,0,1,0,2.0,3.0
Austin Lingo,United States,2,1,0,0,0,2.0,0.0
Joshua Culibao,Australia ,1,1,0,0,0,0.0,0.0
Darrick Minner,United States,2,3,0,1,2,1.0,1.0
Jamall Emmers,United States,1,2,0,0,1,0.0,1.0
Danny Chavez,United States,1,0,0,0,0,0.0,0.0
Bill Algeo,United States,2,2,0,0,0,2.0,2.0
Kevin Croom,United States,0,2,0,0,0,0.0,2.0
T,Canada ,0,1,0,0,0,0.0,0.0
Ľudovít Klein,Slovakia ,1,2,0,0,0,0.0,2.0
Ilia Topuria,Germany ,3,0,0,2,0,1.0,0.0
Marcelo Rojo,Argentina ,0,1,0,0,0,0.0,0.0
Luis Saldaña,United States,1,1,0,0,0,0.0,0.0
Pat Sabatini,United States,3,0,0,0,0,3.0,0.0
Tucker Lutz,United States,1,1,0,0,0,0.0,0.0
Shayilan Nuerdanbieke,China ,1,1,0,0,0,0.0,0.0
Kamuela Kirk,United States,1,0,0,0,0,0.0,0.0
Melsik Baghdasaryan,Armenia ,2,0,0,0,0,2.0,0.0
Collin Anglin,United States,0,2,0,0,1,0.0,1.0
Bruno Souza,Brazil ,0,1,0,0,0,0.0,0.0
Joanderson Brito,Brazil ,0,1,0,0,0,0.0,0.0
Urijah Faber,United States,20,10,0,1,9,19.0,1.0
Eddie Wineland,United States,10,11,0,6,4,4.0,7.0
Frankie Edgar,United States,18,10,0,7,6,11.0,4.0
Rani Yahya,Brazil ,17,7,0,12,2,5.0,5.0
Dominick Cruz,United States,14,3,0,3,2,11.0,1.0
José Aldo,Brazil ,21,6,0,4,5,17.0,1.0
Raphael Assunção,Brazil ,14,8,0,5,2,9.0,6.0
TJ Dillashaw,United States,13,4,0,5,0,8.0,4.0
Mitch Gagnon,Canada ,4,4,0,1,0,3.0,4.0
Kang Kyung,South Korea,6,3,0,0,1,6.0,2.0
Davey Grant,England ,4,5,0,0,1,4.0,4.0
Douglas Silva de Andrade,Brazil ,5,4,0,2,0,3.0,4.0
Aljamain Sterling,United States,12,3,0,7,1,5.0,2.0
Pedro Munhoz,Brazil ,9,7,0,5,1,4.0,6.0
Louis Smolka,United States,8,8,0,2,1,6.0,7.0
Rob Font,United States,9,4,0,2,3,7.0,1.0
Frankie Saenz,United States,5,5,0,3,2,2.0,3.0
Guido Cannetti,Argentina ,2,5,0,1,4,1.0,1.0
Alejandro Pérez,Mexico ,8,3,0,5,0,3.0,3.0
Marlon Vera,Ecuador ,12,6,0,0,5,12.0,1.0
Aiemann Zahabi,Canada ,2,2,0,1,1,1.0,1.0
Marlon Moraes,Brazil ,5,5,0,4,3,1.0,2.0
Cody Stamann,United States,5,4,0,0,1,5.0,3.0
Song Yadong,China ,7,1,0,4,0,3.0,0.0
Sean O,United States,7,1,0,3,0,4.0,0.0
Brandon Davis,United States,2,6,0,1,1,1.0,5.0
Merab Dvalishvili,Georgia ,7,2,0,2,1,5.0,1.0
Benito Lopez,United States,2,1,0,1,0,1.0,0.0
Julio Arce,United States,4,3,0,3,0,1.0,3.0
Cory Sandhagen,United States,7,3,0,0,0,7.0,3.0
Nathaniel Wood,England ,4,2,0,3,1,1.0,1.0
Raoni Barcelos,Brazil ,5,2,0,4,1,1.0,1.0
Petr Yan,Russian Federation,8,1,0,3,0,5.0,0.0
Said Nurmagomedov,Russian Federation,4,1,0,0,0,4.0,0.0
Liu Pingyuan,China ,2,2,0,0,0,2.0,2.0
